example_vamb_bin_24	example_contig_44862
example_vamb_bin_490	example_contig_34576
example_vamb_bin_490	example_contig_61196
example_vamb_bin_490	example_contig_9924
example_vamb_bin_490	example_contig_16817
example_vamb_bin_490	example_contig_33401
example_vamb_bin_490	example_contig_64099
example_vamb_bin_490	example_contig_68154
example_vamb_bin_490	example_contig_57336
example_vamb_bin_490	example_contig_20540
example_vamb_bin_490	example_contig_526
example_vamb_bin_490	example_contig_12280
example_vamb_bin_490	example_contig_66730
example_vamb_bin_490	example_contig_52958
example_vamb_bin_490	example_contig_42535
example_vamb_bin_490	example_contig_5061
example_vamb_bin_490	example_contig_70710
example_vamb_bin_490	example_contig_21339
example_vamb_bin_490	example_contig_30272
example_vamb_bin_490	example_contig_1836
example_vamb_bin_490	example_contig_41478
example_vamb_bin_490	example_contig_11191
example_vamb_bin_490	example_contig_42880
example_vamb_bin_490	example_contig_15902
example_vamb_bin_490	example_contig_58547
example_vamb_bin_490	example_contig_24481
example_vamb_bin_490	example_contig_19032
example_vamb_bin_490	example_contig_37072
example_vamb_bin_490	example_contig_78537
example_vamb_bin_490	example_contig_70799
example_vamb_bin_490	example_contig_75195
example_vamb_bin_490	example_contig_49591
example_vamb_bin_490	example_contig_31551
example_vamb_bin_490	example_contig_6266
example_vamb_bin_490	example_contig_26104
example_vamb_bin_490	example_contig_291
example_vamb_bin_490	example_contig_30549
example_vamb_bin_490	example_contig_69596
example_vamb_bin_490	example_contig_76831
example_vamb_bin_490	example_contig_17971
example_vamb_bin_490	example_contig_52118
example_vamb_bin_490	example_contig_80288
example_vamb_bin_490	example_contig_62105
example_vamb_bin_490	example_contig_29614
example_vamb_bin_490	example_contig_80121
example_vamb_bin_490	example_contig_78551
example_vamb_bin_490	example_contig_48936
example_vamb_bin_490	example_contig_72113
example_vamb_bin_490	example_contig_55740
example_vamb_bin_490	example_contig_54895
example_vamb_bin_490	example_contig_61611
example_vamb_bin_490	example_contig_1484
example_vamb_bin_490	example_contig_31115
example_vamb_bin_490	example_contig_23700
example_vamb_bin_490	example_contig_71846
example_vamb_bin_490	example_contig_21974
example_vamb_bin_490	example_contig_32234
example_vamb_bin_490	example_contig_76458
example_vamb_bin_490	example_contig_330
example_vamb_bin_490	example_contig_11549
example_vamb_bin_490	example_contig_55578
example_vamb_bin_490	example_contig_74213
example_vamb_bin_490	example_contig_12476
example_vamb_bin_490	example_contig_27007
example_vamb_bin_490	example_contig_62282
example_vamb_bin_490	example_contig_23323
example_vamb_bin_490	example_contig_34738
example_vamb_bin_490	example_contig_72136
example_vamb_bin_490	example_contig_60002
example_vamb_bin_490	example_contig_53766
example_vamb_bin_490	example_contig_51621
example_vamb_bin_490	example_contig_3441
example_vamb_bin_490	example_contig_59923
example_vamb_bin_490	example_contig_60424
example_vamb_bin_490	example_contig_14644
example_vamb_bin_490	example_contig_72056
example_vamb_bin_490	example_contig_80664
example_vamb_bin_490	example_contig_40080
example_vamb_bin_490	example_contig_22082
example_vamb_bin_490	example_contig_76367
example_vamb_bin_490	example_contig_2110
example_vamb_bin_490	example_contig_10085
example_vamb_bin_490	example_contig_52002
example_vamb_bin_490	example_contig_51386
example_vamb_bin_490	example_contig_79683
example_vamb_bin_490	example_contig_25144
example_vamb_bin_490	example_contig_17407
example_vamb_bin_490	example_contig_61165
example_vamb_bin_490	example_contig_32069
example_vamb_bin_490	example_contig_41903
example_vamb_bin_490	example_contig_55230
example_vamb_bin_490	example_contig_2333
example_vamb_bin_490	example_contig_48785
example_vamb_bin_490	example_contig_4276
example_vamb_bin_490	example_contig_63151
example_vamb_bin_490	example_contig_31475
example_vamb_bin_490	example_contig_11611
example_vamb_bin_490	example_contig_26552
example_vamb_bin_490	example_contig_40419
example_vamb_bin_490	example_contig_42849
example_vamb_bin_490	example_contig_7324
example_vamb_bin_490	example_contig_22598
example_vamb_bin_490	example_contig_38732
example_vamb_bin_490	example_contig_41774
example_vamb_bin_490	example_contig_16250
example_vamb_bin_490	example_contig_42310
example_vamb_bin_490	example_contig_72664
example_vamb_bin_490	example_contig_11066
example_vamb_bin_490	example_contig_10635
example_vamb_bin_490	example_contig_3778
example_vamb_bin_490	example_contig_21718
example_vamb_bin_490	example_contig_14802
example_vamb_bin_490	example_contig_66801
example_vamb_bin_490	example_contig_21031
example_vamb_bin_490	example_contig_72454
example_vamb_bin_490	example_contig_3035
example_vamb_bin_490	example_contig_20834
example_vamb_bin_490	example_contig_24401
example_vamb_bin_490	example_contig_49866
example_vamb_bin_490	example_contig_27102
example_vamb_bin_490	example_contig_68382
example_vamb_bin_490	example_contig_58410
example_vamb_bin_490	example_contig_62001
example_vamb_bin_490	example_contig_77286
example_vamb_bin_490	example_contig_19189
example_vamb_bin_490	example_contig_3522
example_vamb_bin_490	example_contig_12253
example_vamb_bin_490	example_contig_35639
example_vamb_bin_490	example_contig_68654
example_vamb_bin_490	example_contig_10681
example_vamb_bin_490	example_contig_75082
example_vamb_bin_490	example_contig_60820
example_vamb_bin_490	example_contig_6930
example_vamb_bin_490	example_contig_70443
example_vamb_bin_490	example_contig_17664
example_vamb_bin_490	example_contig_50351
example_vamb_bin_490	example_contig_28668
example_vamb_bin_490	example_contig_23802
example_vamb_bin_490	example_contig_73054
example_vamb_bin_490	example_contig_20503
example_vamb_bin_527	example_contig_49890
example_vamb_bin_536	example_contig_32604
example_vamb_bin_536	example_contig_74663
example_vamb_bin_536	example_contig_57881
example_vamb_bin_536	example_contig_15808
example_vamb_bin_536	example_contig_69456
example_vamb_bin_536	example_contig_8611
example_vamb_bin_536	example_contig_58266
example_vamb_bin_536	example_contig_30731
example_vamb_bin_536	example_contig_37368
example_vamb_bin_536	example_contig_28578
example_vamb_bin_536	example_contig_34220
example_vamb_bin_536	example_contig_42453
example_vamb_bin_536	example_contig_52490
example_vamb_bin_536	example_contig_6146
example_vamb_bin_536	example_contig_72872
example_vamb_bin_536	example_contig_33115
example_vamb_bin_536	example_contig_25558
example_vamb_bin_536	example_contig_13973
example_vamb_bin_536	example_contig_1293
example_vamb_bin_536	example_contig_12312
example_vamb_bin_536	example_contig_38765
example_vamb_bin_536	example_contig_36397
example_vamb_bin_536	example_contig_44655
example_vamb_bin_536	example_contig_66738
example_vamb_bin_536	example_contig_73267
example_vamb_bin_536	example_contig_53234
example_vamb_bin_536	example_contig_77468
example_vamb_bin_536	example_contig_29765
example_vamb_bin_536	example_contig_45087
example_vamb_bin_536	example_contig_52703
example_vamb_bin_536	example_contig_47076
example_vamb_bin_536	example_contig_47617
example_vamb_bin_536	example_contig_30948
example_vamb_bin_536	example_contig_67967
example_vamb_bin_536	example_contig_676
example_vamb_bin_536	example_contig_7696
example_vamb_bin_536	example_contig_38533
example_vamb_bin_536	example_contig_58663
example_vamb_bin_536	example_contig_65165
example_vamb_bin_536	example_contig_29495
example_vamb_bin_536	example_contig_74025
example_vamb_bin_536	example_contig_22943
example_vamb_bin_536	example_contig_30922
example_vamb_bin_536	example_contig_30841
example_vamb_bin_536	example_contig_78762
example_vamb_bin_536	example_contig_55182
example_vamb_bin_536	example_contig_74222
example_vamb_bin_536	example_contig_113
example_vamb_bin_536	example_contig_13584
example_vamb_bin_536	example_contig_73697
example_vamb_bin_536	example_contig_17576
example_vamb_bin_536	example_contig_45893
example_vamb_bin_536	example_contig_57480
example_vamb_bin_536	example_contig_9824
example_vamb_bin_536	example_contig_18243
example_vamb_bin_536	example_contig_48951
example_vamb_bin_536	example_contig_76587
example_vamb_bin_536	example_contig_37241
example_vamb_bin_536	example_contig_36320
example_vamb_bin_536	example_contig_9755
example_vamb_bin_536	example_contig_20480
example_vamb_bin_536	example_contig_8426
example_vamb_bin_536	example_contig_29119
example_vamb_bin_536	example_contig_46289
example_vamb_bin_536	example_contig_36739
example_vamb_bin_536	example_contig_37461
example_vamb_bin_536	example_contig_62952
example_vamb_bin_536	example_contig_38297
example_vamb_bin_536	example_contig_29785
example_vamb_bin_536	example_contig_30360
example_vamb_bin_536	example_contig_21354
example_vamb_bin_536	example_contig_14048
example_vamb_bin_536	example_contig_61954
example_vamb_bin_536	example_contig_70072
example_vamb_bin_536	example_contig_40912
example_vamb_bin_536	example_contig_71052
example_vamb_bin_536	example_contig_63288
example_vamb_bin_536	example_contig_59854
example_vamb_bin_536	example_contig_62845
example_vamb_bin_536	example_contig_18994
example_vamb_bin_536	example_contig_77121
example_vamb_bin_536	example_contig_13571
example_vamb_bin_536	example_contig_37927
example_vamb_bin_536	example_contig_30291
example_vamb_bin_536	example_contig_1762
example_vamb_bin_536	example_contig_77598
example_vamb_bin_536	example_contig_27736
example_vamb_bin_536	example_contig_31181
example_vamb_bin_536	example_contig_26043
example_vamb_bin_536	example_contig_41595
example_vamb_bin_536	example_contig_21239
example_vamb_bin_536	example_contig_1816
example_vamb_bin_536	example_contig_30122
example_vamb_bin_536	example_contig_12722
example_vamb_bin_536	example_contig_28882
example_vamb_bin_536	example_contig_11456
example_vamb_bin_536	example_contig_39936
example_vamb_bin_536	example_contig_65329
example_vamb_bin_536	example_contig_39839
example_vamb_bin_536	example_contig_31073
example_vamb_bin_536	example_contig_55718
example_vamb_bin_536	example_contig_50236
example_vamb_bin_536	example_contig_14355
example_vamb_bin_536	example_contig_31490
example_vamb_bin_536	example_contig_23300
example_vamb_bin_536	example_contig_30212
example_vamb_bin_536	example_contig_29586
example_vamb_bin_536	example_contig_16562
example_vamb_bin_536	example_contig_62970
example_vamb_bin_536	example_contig_66517
example_vamb_bin_536	example_contig_79037
example_vamb_bin_536	example_contig_35842
example_vamb_bin_536	example_contig_67012
example_vamb_bin_536	example_contig_40042
example_vamb_bin_536	example_contig_44849
example_vamb_bin_536	example_contig_18616
example_vamb_bin_536	example_contig_14216
example_vamb_bin_536	example_contig_5711
example_vamb_bin_536	example_contig_30001
example_vamb_bin_536	example_contig_78027
example_vamb_bin_536	example_contig_64484
example_vamb_bin_543	example_contig_13943
example_vamb_bin_543	example_contig_30913
example_vamb_bin_543	example_contig_57083
example_vamb_bin_543	example_contig_29070
example_vamb_bin_543	example_contig_5892
example_vamb_bin_543	example_contig_15458
example_vamb_bin_543	example_contig_66470
example_vamb_bin_543	example_contig_60469
example_vamb_bin_543	example_contig_13834
example_vamb_bin_543	example_contig_21182
example_vamb_bin_543	example_contig_51961
example_vamb_bin_543	example_contig_53653
example_vamb_bin_543	example_contig_70438
example_vamb_bin_543	example_contig_73173
example_vamb_bin_543	example_contig_22637
example_vamb_bin_543	example_contig_67355
example_vamb_bin_543	example_contig_18765
example_vamb_bin_543	example_contig_52978
example_vamb_bin_543	example_contig_739
example_vamb_bin_543	example_contig_3750
example_vamb_bin_543	example_contig_3344
example_vamb_bin_543	example_contig_43728
example_vamb_bin_543	example_contig_68422
example_vamb_bin_543	example_contig_7192
example_vamb_bin_543	example_contig_8465
example_vamb_bin_543	example_contig_43608
example_vamb_bin_543	example_contig_61685
example_vamb_bin_543	example_contig_25872
example_vamb_bin_543	example_contig_30654
example_vamb_bin_543	example_contig_54356
example_vamb_bin_543	example_contig_55839
example_vamb_bin_543	example_contig_13792
example_vamb_bin_543	example_contig_27817
example_vamb_bin_543	example_contig_31791
example_vamb_bin_543	example_contig_12344
example_vamb_bin_543	example_contig_27671
example_vamb_bin_543	example_contig_69340
example_vamb_bin_543	example_contig_68283
example_vamb_bin_543	example_contig_70026
example_vamb_bin_543	example_contig_61661
example_vamb_bin_543	example_contig_40608
example_vamb_bin_543	example_contig_25071
example_vamb_bin_543	example_contig_3249
example_vamb_bin_543	example_contig_23678
example_vamb_bin_543	example_contig_10288
example_vamb_bin_543	example_contig_73467
example_vamb_bin_543	example_contig_12714
example_vamb_bin_543	example_contig_71414
example_vamb_bin_543	example_contig_64296
example_vamb_bin_543	example_contig_13414
example_vamb_bin_543	example_contig_3322
example_vamb_bin_543	example_contig_71724
example_vamb_bin_543	example_contig_44667
example_vamb_bin_543	example_contig_76157
example_vamb_bin_543	example_contig_74817
example_vamb_bin_543	example_contig_76430
example_vamb_bin_543	example_contig_5041
example_vamb_bin_543	example_contig_81030
example_vamb_bin_543	example_contig_24007
example_vamb_bin_543	example_contig_39485
example_vamb_bin_543	example_contig_62918
example_vamb_bin_543	example_contig_15580
example_vamb_bin_543	example_contig_45333
example_vamb_bin_543	example_contig_31079
example_vamb_bin_543	example_contig_68223
example_vamb_bin_543	example_contig_41058
example_vamb_bin_543	example_contig_3301
example_vamb_bin_543	example_contig_15784
example_vamb_bin_543	example_contig_37768
example_vamb_bin_543	example_contig_75771
example_vamb_bin_543	example_contig_63972
example_vamb_bin_543	example_contig_36806
example_vamb_bin_543	example_contig_5507
example_vamb_bin_543	example_contig_4928
example_vamb_bin_543	example_contig_40969
example_vamb_bin_543	example_contig_58188
example_vamb_bin_543	example_contig_14538
example_vamb_bin_543	example_contig_57650
example_vamb_bin_543	example_contig_13948
